01, Increments, 13, "n++", "n--"
02, Increments, 25, "n++", "n--"
03, Math, 8, "Math.log(fTolerance) / Math.log(Math.abs(z))", "Math.log(fTolerance) * Math.log(Math.abs(z))"
04, Math, 14, "zn * c[n]", "zn / c[n]"
05, Math, 21, "1.0 / z", "1.0 * z"
06, Math, 22, "nDataLength - 1", "nDataLength + 1"
07, Math, 23, "c[0] + z2n * c[nDataLength - 1]", "c[0] - z2n * c[nDataLength - 1]"
08, Math, 23, "z2n * c[nDataLength - 1]", "z2n / c[nDataLength - 1]"
09, Math, 23, "nDataLength - 1", "nDataLength + 1"
10, Math, 24, "z2n * iz", "z2n / iz"
11, Math, 25, "nDataLength - 2L", "nDataLength + 2L"
12, Math, 26, "(zn + z2n) * c[n]", "(zn + z2n) / c[n]"
13, Math, 26, "zn + z2n", "zn - z2n"
14, Math, 30, "sum / (1.0 - zn * zn)", "sum * (1.0 - zn * zn)"
15, Math, 30, "1.0 - zn * zn", "1.0 + zn * zn"
16, Math, 30, "zn * zn", "zn / zn"
17, NegateConditionals, 7, "fTolerance > 0.0", "fTolerance <= 0.0"
18, NegateConditionals, 10, "nHorizon < nDataLength", "nHorizon >= nDataLength"
19, NegateConditionals, 13, "n < nHorizon", "n >= nHorizon"
20, NegateConditionals, 25, "n <= nDataLength - 2L", "n > nDataLength - 2L"
21, ConditionalsBoundary, 7, "fTolerance > 0.0", "fTolerance >= 0.0"
22, ConditionalsBoundary, 10, "nHorizon < nDataLength", "nHorizon <= nDataLength"
23, ConditionalsBoundary, 13, "n < nHorizon", "n <= nHorizon"
24, ConditionalsBoundary, 25, "n <= nDataLength - 2L", "n < nDataLength - 2L"
